relation_id,Enh,enhancer_id,gene_id,model_ontology,model_track_name,model_track_source,alphagenome_rnaseq_lfc,alphagenome_deletion_strength,status
Enh504_RAB11B,Enh504,Enh504,ENSG00000185236,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013159047812223,-0.0013159047812223,COMPLETED
Enh504_RPS28,Enh504,Enh504,ENSG00000233927,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0004423856735229,0.0004423856735229,COMPLETED
Enh504_TIMM44,Enh504,Enh504,ENSG00000104980,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010099858045578,-0.0010099858045578,COMPLETED
Enh504_TRAPPC5,Enh504,Enh504,ENSG00000181029,CL:0000127,CL:0000127 total RNA-seq,encode,0.002751886844635,-0.002751886844635,COMPLETED
Enh505_CD320,Enh505,Enh505,ENSG00000167775,CL:0000127,CL:0000127 total RNA-seq,encode,0.0028673112392425,-0.0028673112392425,COMPLETED
Enh505_HNRNPM,Enh505,Enh505,ENSG00000099783,CL:0000127,CL:0000127 total RNA-seq,encode,0.0057465434074401,-0.0057465434074401,COMPLETED
Enh505_NDUFA7,Enh505,Enh505,ENSG00000267855,CL:0000127,CL:0000127 total RNA-seq,encode,0.001590259373188,-0.001590259373188,COMPLETED
Enh505_RAB11B,Enh505,Enh505,ENSG00000185236,CL:0000127,CL:0000127 total RNA-seq,encode,-5.55720180273056e-06,5.55720180273056e-06,COMPLETED
Enh505_RPS28,Enh505,Enh505,ENSG00000233927,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0011048316955566,0.0011048316955566,COMPLETED
Enh506_CDC37,Enh506,Enh506,ENSG00000105401,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0004692077636718,0.0004692077636718,COMPLETED
Enh506_DNMT1,Enh506,Enh506,ENSG00000130816,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001484990119934,0.001484990119934,COMPLETED
Enh506_EIF3G,Enh506,Enh506,ENSG00000130811,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0028283596038818,0.0028283596038818,COMPLETED
Enh506_FDX2,Enh506,Enh506,ENSG00000267673,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0022231340408325,0.0022231340408325,COMPLETED
Enh506_PIN1,Enh506,Enh506,ENSG00000127445,CL:0000127,CL:0000127 total RNA-seq,encode,0.0025676451623439,-0.0025676451623439,COMPLETED
Enh506_UBL5,Enh506,Enh506,ENSG00000198258,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0029066801071166,0.0029066801071166,COMPLETED
Enh507_ADAM17,Enh507,Enh507,ENSG00000151694,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008351802825927,-0.0008351802825927,COMPLETED
Enh507_ODC1,Enh507,Enh507,ENSG00000115758,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0003937482833862,0.0003937482833862,COMPLETED
Enh507_YWHAQ,Enh507,Enh507,ENSG00000134308,CL:0000127,CL:0000127 total RNA-seq,encode,0.0021636486053466,-0.0021636486053466,COMPLETED
Enh508_HPCAL1,Enh508,Enh508,ENSG00000115756,CL:0000127,CL:0000127 total RNA-seq,encode,-0.2889786660671234,0.2889786660671234,COMPLETED
Enh508_ODC1,Enh508,Enh508,ENSG00000115758,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0014723539352416,0.0014723539352416,COMPLETED
Enh50_NTPCR,Enh50,Enh50,ENSG00000135778,CL:0000127,CL:0000127 total RNA-seq,encode,0.0019071102142333,-0.0019071102142333,COMPLETED
Enh50_SIPA1L2,Enh50,Enh50,ENSG00000116991,CL:0000127,CL:0000127 total RNA-seq,encode,-0.5905108451843262,0.5905108451843262,COMPLETED
Enh511_WDR33,Enh511,Enh511,ENSG00000136709,CL:0000127,CL:0000127 total RNA-seq,encode,3.325939178466797e-05,-3.325939178466797e-05,COMPLETED
Enh520_MZT2B,Enh520,Enh520,ENSG00000152082,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0003634691238403,0.0003634691238403,COMPLETED
Enh521_RIF1,Enh521,Enh521,ENSG00000080345,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0067094564437866,0.0067094564437866,COMPLETED
Enh524_GORASP2,Enh524,Enh524,ENSG00000115806,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0080800242722034,0.0080800242722034,COMPLETED
Enh524_METTL8,Enh524,Enh524,ENSG00000123600,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0025990009307861,0.0025990009307861,COMPLETED
Enh524_TLK1,Enh524,Enh524,ENSG00000198586,CL:0000127,CL:0000127 total RNA-seq,encode,0.001450777053833,-0.001450777053833,COMPLETED
Enh525_DNAJC10,Enh525,Enh525,ENSG00000077232,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0038442611694335,0.0038442611694335,COMPLETED
Enh525_NCKAP1,Enh525,Enh525,ENSG00000061676,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0022500604391098,0.0022500604391098,COMPLETED
Enh529_AGFG1,Enh529,Enh529,ENSG00000173744,CL:0000127,CL:0000127 total RNA-seq,encode,0.0039525628089904,-0.0039525628089904,COMPLETED
Enh529_MFF,Enh529,Enh529,ENSG00000168958,CL:0000127,CL:0000127 total RNA-seq,encode,0.0061172246932983,-0.0061172246932983,COMPLETED
Enh52_HNRNPR,Enh52,Enh52,ENSG00000125944,CL:0000127,CL:0000127 total RNA-seq,encode,0.001733973622322,-0.001733973622322,COMPLETED
Enh52_LUZP1,Enh52,Enh52,ENSG00000169641,CL:0000127,CL:0000127 total RNA-seq,encode,0.0006913840770721,-0.0006913840770721,COMPLETED
Enh52_RPL11,Enh52,Enh52,ENSG00000142676,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0012745857238769,0.0012745857238769,COMPLETED
Enh52_SRSF10,Enh52,Enh52,ENSG00000188529,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002629160881042,-0.0002629160881042,COMPLETED
Enh530_AGFG1,Enh530,Enh530,ENSG00000173744,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0372107028961181,0.0372107028961181,COMPLETED
Enh530_MFF,Enh530,Enh530,ENSG00000168958,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001051902770996,0.001051902770996,COMPLETED
Enh531_NCL,Enh531,Enh531,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008510649204254,-0.0008510649204254,COMPLETED
Enh531_PTMA,Enh531,Enh531,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0005500316619873,0.0005500316619873,COMPLETED
Enh532_NCL,Enh532,Enh532,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0015540719032287,0.0015540719032287,COMPLETED
Enh532_PTMA,Enh532,Enh532,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.005556583404541,0.005556583404541,COMPLETED
Enh533_NCL,Enh533,Enh533,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0055567324161529,0.0055567324161529,COMPLETED
Enh533_PTMA,Enh533,Enh533,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0047798156738281,0.0047798156738281,COMPLETED
Enh534_NCL,Enh534,Enh534,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0017804205417633,0.0017804205417633,COMPLETED
Enh534_PTMA,Enh534,Enh534,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0004255771636962,0.0004255771636962,COMPLETED
Enh535_NCL,Enh535,Enh535,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,0.002392441034317,-0.002392441034317,COMPLETED
Enh535_PTMA,Enh535,Enh535,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0182051658630371,0.0182051658630371,COMPLETED
Enh536_NCL,Enh536,Enh536,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0050964951515197,0.0050964951515197,COMPLETED
Enh536_PTMA,Enh536,Enh536,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0200321674346923,0.0200321674346923,COMPLETED
Enh537_NCL,Enh537,Enh537,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010521411895751,-0.0010521411895751,COMPLETED
Enh537_PTMA,Enh537,Enh537,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0170319080352783,0.0170319080352783,COMPLETED
Enh538_NCL,Enh538,Enh538,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.002224713563919,0.002224713563919,COMPLETED
Enh538_PTMA,Enh538,Enh538,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0050654411315917,0.0050654411315917,COMPLETED
Enh539_NCL,Enh539,Enh539,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0019020140171051,0.0019020140171051,COMPLETED
Enh539_PTMA,Enh539,Enh539,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.008751630783081,0.008751630783081,COMPLETED
Enh53_ELOA,Enh53,Enh53,ENSG00000011007,CL:0000127,CL:0000127 total RNA-seq,encode,-0.002895358018577,0.002895358018577,COMPLETED
Enh53_HMGCL,Enh53,Enh53,ENSG00000117305,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0008937120437622,0.0008937120437622,COMPLETED
Enh53_HNRNPR,Enh53,Enh53,ENSG00000125944,CL:0000127,CL:0000127 total RNA-seq,encode,-0.000167578458786,0.000167578458786,COMPLETED
Enh53_ID3,Enh53,Enh53,ENSG00000117318,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0121412277221679,0.0121412277221679,COMPLETED
Enh53_LUZP1,Enh53,Enh53,ENSG00000169641,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0012442469596862,0.0012442469596862,COMPLETED
Enh53_LYPLA2,Enh53,Enh53,ENSG00000011009,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0024259090423583,0.0024259090423583,COMPLETED
Enh53_PITHD1,Enh53,Enh53,ENSG00000057757,CL:0000127,CL:0000127 total RNA-seq,encode,0.0001170635223388,-0.0001170635223388,COMPLETED
Enh53_PNRC2,Enh53,Enh53,ENSG00000189266,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002520680427551,0.0002520680427551,COMPLETED
Enh53_RPL11,Enh53,Enh53,ENSG00000142676,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0014986991882324,0.0014986991882324,COMPLETED
Enh53_SRSF10,Enh53,Enh53,ENSG00000188529,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006436705589294,0.0006436705589294,COMPLETED
Enh53_TCEA3,Enh53,Enh53,ENSG00000204219,CL:0000127,CL:0000127 total RNA-seq,encode,0.0085941553115844,-0.0085941553115844,COMPLETED
Enh540_NCL,Enh540,Enh540,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0007602870464324,0.0007602870464324,COMPLETED
Enh540_PTMA,Enh540,Enh540,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,0.0166740417480468,-0.0166740417480468,COMPLETED
Enh541_NCL,Enh541,Enh541,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0014120638370513,0.0014120638370513,COMPLETED
Enh541_PTMA,Enh541,Enh541,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0180845260620117,0.0180845260620117,COMPLETED
Enh542_NCL,Enh542,Enh542,ENSG00000115053,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006365180015563,0.0006365180015563,COMPLETED
Enh542_PTMA,Enh542,Enh542,ENSG00000187514,CL:0000127,CL:0000127 total RNA-seq,encode,0.0054249763488769,-0.0054249763488769,COMPLETED
Enh545_LRRFIP1,Enh545,Enh545,ENSG00000124831,CL:0000127,CL:0000127 total RNA-seq,encode,0.0011334419250488,-0.0011334419250488,COMPLETED
Enh546_LRRFIP1,Enh546,Enh546,ENSG00000124831,CL:0000127,CL:0000127 total RNA-seq,encode,0.0067633986473083,-0.0067633986473083,COMPLETED
Enh547_COPS9,Enh547,Enh547,ENSG00000172428,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0021782517433166,0.0021782517433166,COMPLETED
Enh547_GPC1,Enh547,Enh547,ENSG00000063660,CL:0000127,CL:0000127 total RNA-seq,encode,-0.1715090870857238,0.1715090870857238,COMPLETED
Enh547_NDUFA10,Enh547,Enh547,ENSG00000130414,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0023620128631591,0.0023620128631591,COMPLETED
Enh548_GPC1,Enh548,Enh548,ENSG00000063660,CL:0000127,CL:0000127 total RNA-seq,encode,0.0020368099212646,-0.0020368099212646,COMPLETED
Enh548_HDLBP,Enh548,Enh548,ENSG00000115677,CL:0000127,CL:0000127 total RNA-seq,encode,0.0018644332885742,-0.0018644332885742,COMPLETED
Enh548_PPP1R7,Enh548,Enh548,ENSG00000115685,CL:0000127,CL:0000127 total RNA-seq,encode,-0.000228464603424,0.000228464603424,COMPLETED
Enh548_SEPTIN2,Enh548,Enh548,ENSG00000168385,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0003049373626708,0.0003049373626708,COMPLETED
Enh549_DTYMK,Enh549,Enh549,ENSG00000168393,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0032624900341033,0.0032624900341033,COMPLETED
Enh549_HDLBP,Enh549,Enh549,ENSG00000115677,CL:0000127,CL:0000127 total RNA-seq,encode,0.0024328231811523,-0.0024328231811523,COMPLETED
Enh549_PPP1R7,Enh549,Enh549,ENSG00000115685,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002451241016387,-0.0002451241016387,COMPLETED
Enh549_SEPTIN2,Enh549,Enh549,ENSG00000168385,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010195970535278,-0.0010195970535278,COMPLETED
Enh54_ELOA,Enh54,Enh54,ENSG00000011007,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0008738748729228,0.0008738748729228,COMPLETED
Enh54_HNRNPR,Enh54,Enh54,ENSG00000125944,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002212822437286,-0.0002212822437286,COMPLETED
Enh54_ID3,Enh54,Enh54,ENSG00000117318,CL:0000127,CL:0000127 total RNA-seq,encode,-0.1707452535629272,0.1707452535629272,COMPLETED
Enh54_LUZP1,Enh54,Enh54,ENSG00000169641,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001473724842071,0.0001473724842071,COMPLETED
Enh54_PITHD1,Enh54,Enh54,ENSG00000057757,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0021387338638305,0.0021387338638305,COMPLETED
Enh54_PNRC2,Enh54,Enh54,ENSG00000189266,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001009464263916,0.001009464263916,COMPLETED
Enh54_RPL11,Enh54,Enh54,ENSG00000142676,CL:0000127,CL:0000127 total RNA-seq,encode,0.0015599727630615,-0.0015599727630615,COMPLETED
Enh54_SRSF10,Enh54,Enh54,ENSG00000188529,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001027226448059,0.001027226448059,COMPLETED
Enh550_PTRHD1,Enh550,Enh550,ENSG00000184924,CL:0000127,CL:0000127 total RNA-seq,encode,0.002261996269226,-0.002261996269226,COMPLETED
Enh551_HADHA,Enh551,Enh551,ENSG00000084754,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0015879869461059,0.0015879869461059,COMPLETED
Enh551_HADHB,Enh551,Enh551,ENSG00000138029,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0030897259712219,0.0030897259712219,COMPLETED
Enh551_RAB10,Enh551,Enh551,ENSG00000084733,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0023027658462524,0.0023027658462524,COMPLETED
Enh552_HADHA,Enh552,Enh552,ENSG00000084754,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002973079681396,0.0002973079681396,COMPLETED
Enh552_HADHB,Enh552,Enh552,ENSG00000138029,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002782940864562,0.0002782940864562,COMPLETED
Enh552_RAB10,Enh552,Enh552,ENSG00000084733,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0133782625198364,0.0133782625198364,COMPLETED
Enh553_EIF2B4,Enh553,Enh553,ENSG00000115211,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0010233521461486,0.0010233521461486,COMPLETED
Enh553_MPV17,Enh553,Enh553,ENSG00000115204,CL:0000127,CL:0000127 total RNA-seq,encode,0.0003445744514465,-0.0003445744514465,COMPLETED
Enh553_MRPL33,Enh553,Enh553,ENSG00000243147,CL:0000127,CL:0000127 total RNA-seq,encode,-0.00344780087471,0.00344780087471,COMPLETED
Enh553_NRBP1,Enh553,Enh553,ENSG00000115216,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0013140439987182,0.0013140439987182,COMPLETED
Enh553_PPM1G,Enh553,Enh553,ENSG00000115241,CL:0000127,CL:0000127 total RNA-seq,encode,0.0016108751296997,-0.0016108751296997,COMPLETED
Enh553_SLC4A1AP,Enh553,Enh553,ENSG00000163798,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006755590438842,0.0006755590438842,COMPLETED
Enh553_SNX17,Enh553,Enh553,ENSG00000115234,CL:0000127,CL:0000127 total RNA-seq,encode,0.0007351636886596,-0.0007351636886596,COMPLETED
Enh554_EIF2B4,Enh554,Enh554,ENSG00000115211,CL:0000127,CL:0000127 total RNA-seq,encode,0.0003294944763183,-0.0003294944763183,COMPLETED
Enh554_MPV17,Enh554,Enh554,ENSG00000115204,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0009528398513793,0.0009528398513793,COMPLETED
Enh554_MRPL33,Enh554,Enh554,ENSG00000243147,CL:0000127,CL:0000127 total RNA-seq,encode,0.0032928884029388,-0.0032928884029388,COMPLETED
Enh554_NRBP1,Enh554,Enh554,ENSG00000115216,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002075433731079,-0.0002075433731079,COMPLETED
Enh554_PPM1G,Enh554,Enh554,ENSG00000115241,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013668537139892,-0.0013668537139892,COMPLETED
Enh554_SNX17,Enh554,Enh554,ENSG00000115234,CL:0000127,CL:0000127 total RNA-seq,encode,0.0006101131439208,-0.0006101131439208,COMPLETED
Enh555_EIF2B4,Enh555,Enh555,ENSG00000115211,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0026924610137939,0.0026924610137939,COMPLETED
Enh555_MPV17,Enh555,Enh555,ENSG00000115204,CL:0000127,CL:0000127 total RNA-seq,encode,-0.00245201587677,0.00245201587677,COMPLETED
Enh555_MRPL33,Enh555,Enh555,ENSG00000243147,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0049688220024108,0.0049688220024108,COMPLETED
Enh555_NRBP1,Enh555,Enh555,ENSG00000115216,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0012145638465881,0.0012145638465881,COMPLETED
Enh555_PPM1G,Enh555,Enh555,ENSG00000115241,CL:0000127,CL:0000127 total RNA-seq,encode,0.0009741783142089,-0.0009741783142089,COMPLETED
Enh555_SNX17,Enh555,Enh555,ENSG00000115234,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001717805862426,0.0001717805862426,COMPLETED
Enh556_EIF2B4,Enh556,Enh556,ENSG00000115211,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0013348460197448,0.0013348460197448,COMPLETED
Enh556_MPV17,Enh556,Enh556,ENSG00000115204,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016515254974365,0.0016515254974365,COMPLETED
Enh556_MRPL33,Enh556,Enh556,ENSG00000243147,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0064215958118438,0.0064215958118438,COMPLETED
Enh556_NRBP1,Enh556,Enh556,ENSG00000115216,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008584856986999,-0.0008584856986999,COMPLETED
Enh556_PPM1G,Enh556,Enh556,ENSG00000115241,CL:0000127,CL:0000127 total RNA-seq,encode,0.001450777053833,-0.001450777053833,COMPLETED
Enh556_SNX17,Enh556,Enh556,ENSG00000115234,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002659559249877,-0.0002659559249877,COMPLETED
Enh557_PPP1CB,Enh557,Enh557,ENSG00000213639,CL:0000127,CL:0000127 total RNA-seq,encode,0.0015201568603515,-0.0015201568603515,COMPLETED
Enh558_YPEL5,Enh558,Enh558,ENSG00000119801,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0031622052192687,0.0031622052192687,COMPLETED
Enh55_ELOA,Enh55,Enh55,ENSG00000011007,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002604015171527,0.0002604015171527,COMPLETED
Enh55_ID3,Enh55,Enh55,ENSG00000117318,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002679824829101,0.0002679824829101,COMPLETED
Enh55_LYPLA2,Enh55,Enh55,ENSG00000011009,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0003265738487243,0.0003265738487243,COMPLETED
Enh55_NIPAL3,Enh55,Enh55,ENSG00000001461,CL:0000127,CL:0000127 total RNA-seq,encode,0.002530038356781,-0.002530038356781,COMPLETED
Enh55_PITHD1,Enh55,Enh55,ENSG00000057757,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001908540725708,0.0001908540725708,COMPLETED
Enh55_PNRC2,Enh55,Enh55,ENSG00000189266,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0365135669708251,0.0365135669708251,COMPLETED
Enh55_RPL11,Enh55,Enh55,ENSG00000142676,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001184940338134,0.0001184940338134,COMPLETED
Enh55_SRSF10,Enh55,Enh55,ENSG00000188529,CL:0000127,CL:0000127 total RNA-seq,encode,-0.106555163860321,0.106555163860321,COMPLETED
Enh560_YPEL5,Enh560,Enh560,ENSG00000119801,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0037638545036315,0.0037638545036315,COMPLETED
Enh561_EML4,Enh561,Enh561,ENSG00000143924,CL:0000127,CL:0000127 total RNA-seq,encode,0.0007160902023315,-0.0007160902023315,COMPLETED
Enh562_COX7A2L,Enh562,Enh562,ENSG00000115944,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0005600154399871,0.0005600154399871,COMPLETED
Enh563_LRPPRC,Enh563,Enh563,ENSG00000138095,CL:0000127,CL:0000127 total RNA-seq,encode,0.0030928254127502,-0.0030928254127502,COMPLETED
Enh563_PREPL,Enh563,Enh563,ENSG00000138078,CL:0000127,CL:0000127 total RNA-seq,encode,0.0007467195391654,-0.0007467195391654,COMPLETED
Enh564_LRPPRC,Enh564,Enh564,ENSG00000138095,CL:0000127,CL:0000127 total RNA-seq,encode,0.0019212961196899,-0.0019212961196899,COMPLETED
Enh564_PREPL,Enh564,Enh564,ENSG00000138078,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010599270462989,-0.0010599270462989,COMPLETED
Enh566_RPS27A,Enh566,Enh566,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,0.0011947154998779,-0.0011947154998779,COMPLETED
Enh566_RTN4,Enh566,Enh566,ENSG00000115310,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013473033905029,-0.0013473033905029,COMPLETED
Enh567_PPP4R3B,Enh567,Enh567,ENSG00000275052,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0003313422203063,0.0003313422203063,COMPLETED
Enh567_RPS27A,Enh567,Enh567,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0011138916015625,0.0011138916015625,COMPLETED
Enh567_RTN4,Enh567,Enh567,ENSG00000115310,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0124009847640991,0.0124009847640991,COMPLETED
Enh568_CCDC88A,Enh568,Enh568,ENSG00000115355,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013988018035888,-0.0013988018035888,COMPLETED
Enh568_CFAP36,Enh568,Enh568,ENSG00000163001,CL:0000127,CL:0000127 total RNA-seq,encode,0.0019111633300781,-0.0019111633300781,COMPLETED
Enh568_MTIF2,Enh568,Enh568,ENSG00000085760,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0019998252391815,0.0019998252391815,COMPLETED
Enh568_RPS27A,Enh568,Enh568,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0010139942169189,0.0010139942169189,COMPLETED
Enh568_RTN4,Enh568,Enh568,ENSG00000115310,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0093590021133422,0.0093590021133422,COMPLETED
Enh569_CCDC88A,Enh569,Enh569,ENSG00000115355,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0042104721069335,0.0042104721069335,COMPLETED
Enh569_CFAP36,Enh569,Enh569,ENSG00000163001,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0033483505249023,0.0033483505249023,COMPLETED
Enh569_MTIF2,Enh569,Enh569,ENSG00000085760,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0042737424373626,0.0042737424373626,COMPLETED
Enh569_PPP4R3B,Enh569,Enh569,ENSG00000275052,CL:0000127,CL:0000127 total RNA-seq,encode,-0.000892698764801,0.000892698764801,COMPLETED
Enh569_RPS27A,Enh569,Enh569,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0031130313873291,0.0031130313873291,COMPLETED
Enh569_RTN4,Enh569,Enh569,ENSG00000115310,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0217909812927246,0.0217909812927246,COMPLETED
Enh56_CLIC4,Enh56,Enh56,ENSG00000169504,CL:0000127,CL:0000127 total RNA-seq,encode,0.000751256942749,-0.000751256942749,COMPLETED
Enh56_LYPLA2,Enh56,Enh56,ENSG00000011009,CL:0000127,CL:0000127 total RNA-seq,encode,0.0050802826881408,-0.0050802826881408,COMPLETED
Enh56_NIPAL3,Enh56,Enh56,ENSG00000001461,CL:0000127,CL:0000127 total RNA-seq,encode,0.0038993954658508,-0.0038993954658508,COMPLETED
Enh56_PNRC2,Enh56,Enh56,ENSG00000189266,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0033689737319946,0.0033689737319946,COMPLETED
Enh56_SRRM1,Enh56,Enh56,ENSG00000133226,CL:0000127,CL:0000127 total RNA-seq,encode,0.0021140575408935,-0.0021140575408935,COMPLETED
Enh56_SRSF10,Enh56,Enh56,ENSG00000188529,CL:0000127,CL:0000127 total RNA-seq,encode,0.0014150738716125,-0.0014150738716125,COMPLETED
Enh570_CCDC88A,Enh570,Enh570,ENSG00000115355,CL:0000127,CL:0000127 total RNA-seq,encode,0.0004987716674804,-0.0004987716674804,COMPLETED
Enh570_CFAP36,Enh570,Enh570,ENSG00000163001,CL:0000127,CL:0000127 total RNA-seq,encode,0.001008927822113,-0.001008927822113,COMPLETED
Enh570_MTIF2,Enh570,Enh570,ENSG00000085760,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0014028847217559,0.0014028847217559,COMPLETED
Enh570_RPS27A,Enh570,Enh570,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,2.5033950805664062e-06,-2.5033950805664062e-06,COMPLETED
Enh570_RTN4,Enh570,Enh570,ENSG00000115310,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0091664791107177,0.0091664791107177,COMPLETED
Enh571_CFAP36,Enh571,Enh571,ENSG00000163001,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010385513305664,-0.0010385513305664,COMPLETED
Enh571_RPS27A,Enh571,Enh571,ENSG00000143947,CL:0000127,CL:0000127 total RNA-seq,encode,0.0038840770721435,-0.0038840770721435,COMPLETED
